time/iterations,time/total_timesteps,time/fps,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/policy_gradient_loss,rollout/ep_rew_mean,train/loss,train/clip_fraction,train/explained_variance,train/learning_rate,train/entropy_loss
1040,532480,37,14292,835.35,10390,0.2,4055.555560302734,0.0,-6.186135578900576e-06,1642.19,1935.9866943359375,0.0,0.0,1e-06,-1.9436461314558984
1041,532992,37,14305,834.1,10400,0.2,3904.634814453125,0.0,-1.2079020962119102e-06,1638.65,1799.4007568359375,0.0,0.0,1e-06,-1.9436444640159607
1042,533504,37,14319,827.64,10410,0.2,4162.978561401367,0.0,-2.5009154342114926e-06,1630.32,2241.99853515625,0.0,1.1920928955078125e-07,1e-06,-1.9436434000730514
1043,534016,37,14332,827.19,10420,0.2,3376.5202758789064,0.0,-4.319683648645878e-06,1624.12,1552.564208984375,0.0,5.960464477539063e-08,1e-06,-1.9436423793435096
1044,534528,37,14346,827.19,10430,0.2,3966.7821380615233,0.0,-2.537854015827179e-06,1624.12,2315.766357421875,0.0,0.0,1e-06,-1.9436407133936882
1045,535040,37,14359,829.76,10440,0.2,3959.0927154541014,0.0,-3.029740764759481e-06,1632.08,2193.351318359375,0.0,5.960464477539063e-08,1e-06,-1.9436385586857796
1046,535552,37,14372,829.76,10450,0.2,6344.798040771484,0.0,-1.0106596164405346e-07,1632.08,3338.91796875,0.0,0.0,1e-06,-1.9436374559998513
1047,536064,37,14386,829.76,10460,0.2,2863.6470169067384,0.0,-3.901321906596422e-06,1632.08,1096.90576171875,0.0,1.1920928955078125e-07,1e-06,-1.9436360880732537
1048,536576,37,14399,829.76,10470,0.2,287.825879573822,4.048925e-07,-3.314577043056488e-05,1632.08,185.96043395996094,0.0,0.0,1e-06,-1.9436312913894653
1049,537088,37,14412,845.51,10480,0.2,109.46208682060242,5.227048e-08,-2.649085654411465e-05,1635.17,57.843990325927734,0.0,0.0,1e-06,-1.9436111465096473
1050,537600,37,14426,845.51,10490,0.2,3531.276055908203,0.0,-3.4809228964149954e-06,1635.17,1476.5185546875,0.0,0.0,1e-06,-1.9436000049114228
1051,538112,37,14439,845.51,10500,0.2,2033.0809898376465,5.47152e-09,-8.467910811305046e-06,1635.17,909.2085571289062,0.0,-1.1920928955078125e-07,1e-06,-1.9435955792665482
1052,538624,37,14453,845.51,10510,0.2,48.0937340259552,2.9220246e-08,-1.621193514438346e-05,1635.17,16.245573043823242,0.0,-1.1920928955078125e-07,1e-06,-1.9435844153165818
1053,539136,37,14466,845.03,10520,0.2,28.34781472682953,2.7706847e-08,-1.3651105109602214e-05,1639.09,13.612646102905273,0.0,1.1920928955078125e-07,1e-06,-1.9435686439275741
1054,539648,37,14479,845.03,10530,0.2,1905.3907333374023,0.0,-3.2472482416778805e-06,1639.09,928.99853515625,0.0,0.0,1e-06,-1.9435579478740692
1055,540160,37,14493,845.03,10540,0.2,26.12777888774872,6.752089e-08,-3.309454186819494e-05,1639.09,11.5664644241333,0.0,5.960464477539063e-08,1e-06,-1.9435443714261056
1056,540672,37,14506,845.03,10550,0.2,44.662811279296875,7.962808e-08,-3.639259957708418e-05,1639.09,19.008039474487305,0.0,0.0,1e-06,-1.9435159221291542
1057,541184,37,14520,845.03,10560,0.2,2945.3688201904297,0.0,-3.4089141990989445e-06,1639.09,1144.20654296875,0.0,0.0,1e-06,-1.94349824488163
1058,541696,37,14533,858.34,10570,0.2,56.0310920715332,6.752089e-08,-2.2866512881591917e-05,1639.58,16.683969497680664,0.0,0.0,1e-06,-1.9434902101755143
1059,542208,37,14547,858.34,10580,0.2,2034.489281463623,7.450581e-09,-8.68152710609138e-06,1639.58,1189.614013671875,0.0,0.0,1e-06,-1.9434769526124
1060,542720,37,14560,858.34,10590,0.2,299.38963253498076,1.4749821e-07,-1.7547712195664646e-05,1639.58,90.24336242675781,0.0,0.0,1e-06,-1.9434667885303498
1061,543232,37,14573,858.34,10600,0.2,24.67163109779358,2.6193447e-08,-2.265389048261568e-05,1639.58,12.256429672241211,0.0,0.0,1e-06,-1.9434568658471107
1062,543744,37,14587,871.91,10610,0.2,29.1655312538147,1.5599653e-08,-1.0556983761489392e-05,1645.13,13.751900672912598,0.0,0.0,1e-06,-1.9434432521462441
1063,544256,37,14600,861.08,10620,0.2,7653.937725830078,0.0,-1.119051012210548e-06,1635.36,4271.41748046875,0.0,-1.1920928955078125e-07,1e-06,-1.943435761332512
1064,544768,37,14613,864.33,10630,0.2,6805.536328125,0.0,-3.4349504858255385e-07,1639.24,3400.04052734375,0.0,-1.1920928955078125e-07,1e-06,-1.9434354513883592
1065,545280,37,14627,864.33,10640,0.2,1391.255844116211,0.0,-1.985047128982842e-06,1639.24,430.61468505859375,0.0,-1.1920928955078125e-07,1e-06,-1.9434344604611398
1066,545792,37,14640,862.96,10650,0.2,2383.9351470947267,0.0,-1.8831284251064063e-06,1647.51,1058.538818359375,0.0,5.960464477539063e-08,1e-06,-1.9434329196810722
1067,546304,37,14654,864.83,10660,0.2,6888.511553955078,0.0,-8.241389878094197e-07,1639.04,3980.1201171875,0.0,-1.1920928955078125e-07,1e-06,-1.943431158363819
1068,546816,37,14667,864.83,10670,0.2,2119.2135681152345,0.0,-1.93336745724082e-06,1639.04,917.2508544921875,0.0,-1.1920928955078125e-07,1e-06,-1.9434308603405952
1069,547328,37,14681,868.38,10680,0.2,2036.4714218139648,0.0,-8.573755621910095e-07,1653.45,1032.1163330078125,0.0,-1.1920928955078125e-07,1e-06,-1.9434303596615792
1070,547840,37,14694,861.57,10690,0.2,3662.3242309570314,0.0,-1.2108474038541317e-06,1640.0,1669.0147705078125,0.0,0.0,1e-06,-1.9434292554855346
1071,548352,37,14708,861.9,10700,0.2,6855.407934570312,0.0,-8.617585990577936e-07,1643.52,3157.2080078125,0.0,1.1920928955078125e-07,1e-06,-1.9434282287955285
1072,548864,37,14721,868.41,10710,0.2,3490.669970703125,0.0,-1.214595977216959e-06,1643.78,1641.42529296875,0.0,5.960464477539063e-08,1e-06,-1.9434271693229674
1073,549376,37,14735,868.41,10720,0.2,333.62994384765625,6.023329e-07,-6.343513377942145e-05,1643.78,65.49475860595703,0.0,0.0,1e-06,-1.943395946919918
1074,549888,37,14748,868.41,10730,0.2,5851.668121337891,3.0500814e-08,1.1476047802716494e-06,1643.78,2149.286376953125,0.0,0.0,1e-06,-1.943354034423828
1075,550400,37,14762,867.82,10740,0.2,448.3822354316711,2.910383e-09,-7.246198947541416e-06,1657.38,312.9929504394531,0.0,0.0,1e-06,-1.943349374830723
1076,550912,37,14775,842.61,10750,0.2,4095.3268707275392,0.0,-1.1976750101894141e-06,1646.65,1989.9677734375,0.0,0.0,1e-06,-1.9433444306254386
1077,551424,37,14789,843.05,10760,0.2,4815.988293457031,0.0,-4.334375262260437e-07,1645.24,2454.33642578125,0.0,0.0,1e-06,-1.9433441579341888
1078,551936,37,14802,817.49,10770,0.2,5255.487649536133,0.0,-4.232279025018215e-07,1636.92,3180.101806640625,0.0,-1.1920928955078125e-07,1e-06,-1.9433440268039703
1079,552448,37,14816,809.4,10780,0.2,6055.32368774414,0.0,-6.636371836066246e-07,1630.05,2845.231201171875,0.0,5.960464477539063e-08,1e-06,-1.943343698978424
1080,552960,37,14829,809.95,10790,0.2,2002.464599609375,0.0,-1.6388949006795883e-06,1625.76,931.4376831054688,0.0,-1.1920928955078125e-07,1e-06,-1.9433430105447769
1081,553472,37,14843,809.95,10800,0.2,5415.7563751220705,0.0,-2.7903588488698007e-07,1625.76,2879.766357421875,0.0,0.0,1e-06,-1.9433422431349754
1082,553984,37,14856,807.95,10810,0.2,1783.7488708496094,0.0,-2.1562795154750346e-06,1631.77,709.7653198242188,0.0,1.1920928955078125e-07,1e-06,-1.9433412864804267
1083,554496,37,14870,807.95,10820,0.2,2790.48797454834,0.0,-1.760979648679495e-06,1631.77,1180.097900390625,0.0,1.1920928955078125e-07,1e-06,-1.9433394730091096
1084,555008,37,14883,794.08,10830,0.2,314.50692024230955,1.7951243e-07,-2.3782855714671312e-05,1615.58,148.1119384765625,0.0,1.1920928955078125e-07,1e-06,-1.9433348417282104
1085,555520,37,14897,796.15,10840,0.2,6317.952612304687,0.0,-5.4621603339910506e-06,1627.42,2832.834716796875,0.0,-1.1920928955078125e-07,1e-06,-1.943321818113327
1086,556032,37,14910,796.15,10850,0.2,4670.199697875976,0.0,-7.598544470965863e-07,1627.42,2434.912841796875,0.0,0.0,1e-06,-1.9433212354779243
1087,556544,37,14924,796.15,10860,0.2,30.107192492485048,6.2864274e-09,-9.609872358851135e-06,1627.42,15.445855140686035,0.0,0.0,1e-06,-1.9433185175061225
1088,557056,37,14937,796.15,10870,0.2,1818.3716873168946,0.0,-1.72504223883152e-06,1627.42,1269.51123046875,0.0,5.960464477539063e-08,1e-06,-1.9433150634169578
1089,557568,37,14951,815.01,10880,0.2,59.773489999771115,7.1013346e-09,-1.0036065941676497e-05,1633.71,26.730554580688477,0.0,0.0,1e-06,-1.9433103516697883
1090,558080,37,14964,815.01,10890,0.2,2319.028970336914,0.0,-2.0794861484318973e-06,1633.71,1223.9775390625,0.0,5.960464477539063e-08,1e-06,-1.9433031931519509
1091,558592,37,14978,818.16,10900,0.2,5155.396188354493,0.0,-7.867551175877452e-07,1641.3,2525.013427734375,0.0,-1.1920928955078125e-07,1e-06,-1.9433022901415824
1092,559104,37,14991,817.89,10910,0.2,3097.819387817383,0.0,-1.1763419024646283e-06,1647.33,1463.4970703125,0.0,-1.1920928955078125e-07,1e-06,-1.943301896750927
1093,559616,37,15005,817.89,10920,0.2,5772.5697021484375,0.0,-5.90604031458497e-07,1647.33,2578.5546875,0.0,0.0,1e-06,-1.9433011829853057
1094,560128,37,15018,821.28,10930,0.2,297.11413822174075,1.6822014e-07,-3.1202659010887145e-05,1651.41,175.8185577392578,0.0,0.0,1e-06,-1.9432875320315361
1095,560640,37,15032,821.28,10940,0.2,3806.265620422363,0.0,2.1804589778184892e-08,1651.41,1331.64453125,0.0,0.0,1e-06,-1.943271866440773
1096,561152,37,15045,821.28,10950,0.2,2518.5869262695314,0.0,-5.027628503739834e-07,1651.41,1353.7584228515625,0.0,0.0,1e-06,-1.9432710036635399
1097,561664,37,15059,833.11,10960,0.2,360.22939653396605,5.4365955e-08,-1.416974700987339e-05,1655.69,201.27513122558594,0.0,5.960464477539063e-08,1e-06,-1.943269944190979
1098,562176,37,15072,833.11,10970,0.2,3651.4907165527343,0.0,-3.666197881102562e-06,1655.69,1548.9210205078125,0.0,0.0,1e-06,-1.9432698965072632
1099,562688,37,15086,842.34,10980,0.2,424.8405195236206,1.2805685e-08,-6.811140337958932e-06,1659.35,291.02960205078125,0.0,0.0,1e-06,-1.9432761773467064
1100,563200,37,15099,841.73,10990,0.2,4476.498190307617,0.0,-1.0760268196463584e-07,1655.89,2371.31005859375,0.0,0.0,1e-06,-1.9432800754904747
1101,563712,37,15113,841.73,11000,0.2,3560.3706390380858,0.0,-4.750792868435383e-07,1655.89,1732.302978515625,0.0,1.1920928955078125e-07,1e-06,-1.9432799801230431
1102,564224,37,15126,840.22,11010,0.2,3604.9029388427734,0.0,-3.844266757369041e-07,1659.5,1714.5439453125,0.0,0.0,1e-06,-1.9432795003056527
1103,564736,37,15140,833.31,11020,0.2,7575.699719238281,0.0,-7.575727067887783e-07,1654.73,3733.6376953125,0.0,-1.1920928955078125e-07,1e-06,-1.94327921718359
1104,565248,37,15153,831.64,11030,0.2,5393.249270629883,0.0,-8.254370186477899e-07,1657.65,2960.1728515625,0.0,-2.384185791015625e-07,1e-06,-1.94327871799469
1105,565760,37,15167,831.64,11040,0.2,4159.799502563476,0.0,-1.2996955774724483e-06,1657.65,1693.2379150390625,0.0,0.0,1e-06,-1.9432783618569374
1106,566272,37,15180,837.53,11050,0.2,2280.822146606445,0.0,-1.4611228834837676e-06,1661.44,1189.936279296875,0.0,0.0,1e-06,-1.9432776853442193
1107,566784,37,15193,837.53,11060,0.2,3884.876354980469,0.0,-1.0143849067389965e-06,1661.44,1981.3453369140625,0.0,-1.1920928955078125e-07,1e-06,-1.9432766824960708
1108,567296,37,15207,846.49,11070,0.2,346.0442084312439,4.0850136e-07,-8.329272095579654e-05,1667.75,109.70211791992188,0.0,-1.1920928955078125e-07,1e-06,-1.9432689368724823
1109,567808,37,15220,848.03,11080,0.2,4765.313430786133,0.0,6.001093424856662e-07,1675.23,2574.26318359375,0.0,0.0,1e-06,-1.9432631090283394
1110,568320,37,15234,848.03,11090,0.2,5737.942440795899,0.0,-4.7404319047927856e-07,1675.23,2798.719482421875,0.0,0.0,1e-06,-1.9432625964283943
1111,568832,37,15247,848.02,11100,0.2,994.2991428375244,0.0,-3.430189099162817e-06,1670.68,502.72137451171875,0.0,0.0,1e-06,-1.9432617411017419
1112,569344,37,15261,853.87,11110,0.2,4627.690588378906,0.0,-2.573727397248149e-06,1687.9,2179.541015625,0.0,0.0,1e-06,-1.9432596534490585
1113,569856,37,15274,849.48,11120,0.2,5505.637176513672,0.0,-8.651870302855968e-07,1666.16,2475.69921875,0.0,0.0,1e-06,-1.9432585909962654
1114,570368,37,15287,849.48,11130,0.2,3595.961624145508,0.0,-2.0011095330119135e-06,1666.16,2691.5478515625,0.0,0.0,1e-06,-1.9432578772306441
1115,570880,37,15301,849.48,11140,0.2,300.89400911331177,7.788185e-08,-1.0146797285415232e-05,1666.16,197.6136474609375,0.0,-1.1920928955078125e-07,1e-06,-1.9432509034872054
1116,571392,37,15314,860.34,11150,0.2,3597.918258666992,0.0,-1.183917629532516e-06,1667.65,1867.2158203125,0.0,0.0,1e-06,-1.9432308569550514
1117,571904,37,15327,853.64,11160,0.2,2696.45438079834,0.0,-7.640919648110867e-07,1666.96,1658.8966064453125,0.0,0.0,1e-06,-1.9432297736406325
1118,572416,37,15341,853.64,11170,0.2,5172.10364074707,0.0,-4.4054468162357807e-07,1666.96,2532.90576171875,0.0,0.0,1e-06,-1.9432295933365822
1119,572928,37,15354,853.64,11180,0.2,286.0365832805634,1.3131648e-07,-2.7260667411610485e-05,1666.96,29.313642501831055,0.0,1.1920928955078125e-07,1e-06,-1.9432360365986825
1120,573440,37,15368,853.64,11190,0.2,34.6422251701355,9.080395e-09,-1.1991389328613877e-05,1666.96,18.381500244140625,0.0,0.0,1e-06,-1.9432393461465836
1121,573952,37,15381,853.64,11200,0.2,2592.572737121582,0.0,-9.39774326980114e-07,1666.96,899.1158447265625,0.0,-1.1920928955078125e-07,1e-06,-1.9432349234819413
1122,574464,37,15394,864.57,11210,0.2,2852.8810455322264,0.0,-1.4583347365260124e-06,1679.29,1906.1461181640625,0.0,-1.1920928955078125e-07,1e-06,-1.9432337418198586
1123,574976,37,15408,867.26,11220,0.2,4889.881466674805,0.0,-7.300986908376217e-07,1684.97,2216.358642578125,0.0,5.960464477539063e-08,1e-06,-1.9432326957583428
1124,575488,37,15421,867.26,11230,0.2,5062.307278442383,0.0,-1.9444269128143787e-07,1684.97,2164.5546875,0.0,5.960464477539063e-08,1e-06,-1.9432324439287185
1125,576000,37,15435,874.83,11240,0.2,295.96023359298704,1.5774276e-07,-4.8887630691751836e-05,1688.76,189.80982971191406,0.0,-1.1920928955078125e-07,1e-06,-1.943224772810936
1126,576512,37,15450,874.83,11250,0.2,5703.61237487793,0.0,-1.0963936801999808e-06,1688.76,2711.054931640625,0.0,-1.1920928955078125e-07,1e-06,-1.9432116851210595
1127,577024,37,15463,874.18,11260,0.2,3069.1108673095705,0.0,-1.1677911970764399e-06,1691.94,1618.29296875,0.0,0.0,1e-06,-1.9432106852531432
1128,577536,37,15477,871.92,11270,0.2,1889.9776329040528,0.0,-3.1288829632103445e-06,1682.92,670.7904052734375,0.0,-1.1920928955078125e-07,1e-06,-1.943209347128868
1129,578048,37,15490,871.1,11280,0.2,3952.8479278564455,0.0,-1.8433202058076859e-06,1685.85,2314.595703125,0.0,0.0,1e-06,-1.9432074204087257
1130,578560,37,15503,871.1,11290,0.2,3097.345083618164,0.0,-4.940258804708719e-07,1685.85,1112.48828125,0.0,0.0,1e-06,-1.9432067647576332
1131,579072,37,15517,871.1,11300,0.2,270.0098606586456,2.9115472e-07,-4.097341443412006e-05,1685.85,233.30352783203125,0.0,-1.1920928955078125e-07,1e-06,-1.943220916390419
1132,579584,37,15530,871.1,11310,0.2,1847.3400329589845,0.0,-8.229282684624195e-06,1685.85,1181.1885986328125,0.0,-1.1920928955078125e-07,1e-06,-1.9432478204369545
1133,580096,37,15545,887.84,11320,0.2,2268.768450927734,0.0,-8.955510566011072e-07,1703.89,1271.3065185546875,0.0,-1.1920928955078125e-07,1e-06,-1.943247915804386
1134,580608,37,15561,890.56,11330,0.2,1911.7541526794435,0.0,-8.100992999970913e-07,1703.02,757.7230834960938,0.0,0.0,1e-06,-1.9432471141219139
1135,581120,37,15575,885.22,11340,0.2,2610.4541870117187,0.0,-4.811794497072697e-07,1695.21,1196.8193359375,0.0,0.0,1e-06,-1.9432466477155685
1136,581632,37,15588,880.37,11350,0.2,3848.8348388671875,0.0,-3.183202352374792e-07,1684.86,2196.0693359375,0.0,1.1920928955078125e-07,1e-06,-1.9432462826371193
1137,582144,37,15602,873.81,11360,0.2,3837.7328033447266,0.0,-1.6712467186152935e-06,1676.01,1612.85498046875,0.0,-1.1920928955078125e-07,1e-06,-1.943245531618595
1138,582656,37,15615,873.81,11370,0.2,4030.1237213134764,0.0,-8.030212484300136e-07,1676.01,2319.8837890625,0.0,0.0,1e-06,-1.9432446390390397
1139,583168,37,15629,873.81,11380,0.2,25.901816368103027,7.683411e-09,-1.1546327732503414e-05,1676.01,14.20527458190918,0.0,0.0,1e-06,-1.9432409271597861
1140,583680,37,15642,873.81,11390,0.2,1774.125119781494,0.0,-4.023016663268208e-06,1676.01,855.33544921875,0.0,0.0,1e-06,-1.9432350769639015
1141,584192,37,15656,873.81,11400,0.2,46.86784465312958,0.0,-8.018634980544448e-06,1676.01,14.229851722717285,0.0,0.0,1e-06,-1.943231461942196
1142,584704,37,15669,885.64,11410,0.2,2028.3462158203124,0.0,-1.287553459405899e-06,1664.2,1035.94189453125,0.0,0.0,1e-06,-1.9432284221053124
1143,585216,37,15682,886.61,11420,0.2,6850.643835449218,0.0,-6.368383765220642e-07,1659.69,3029.0107421875,0.0,-1.1920928955078125e-07,1e-06,-1.943227583169937
1144,585728,37,15696,886.61,11430,0.2,3259.3258941650392,0.0,-1.2365984730422496e-06,1659.69,1540.36181640625,0.0,5.960464477539063e-08,1e-06,-1.9432268634438514
1145,586240,37,15709,870.38,11440,0.2,2564.8467849731446,0.0,-3.8291327655315397e-07,1656.17,1505.0638427734375,0.0,0.0,1e-06,-1.943226696550846
1146,586752,37,15723,874.83,11450,0.2,3478.8024139404297,0.0,-7.037364412099123e-07,1661.69,2079.83203125,0.0,0.0,1e-06,-1.9432267516851425
1147,587264,37,15736,872.41,11460,0.2,2873.980140686035,0.0,-9.897572454065085e-07,1650.48,1238.4073486328125,0.0,-1.1920928955078125e-07,1e-06,-1.9432262793183326
1148,587776,37,15750,872.41,11470,0.2,2240.0824310302733,0.0,-4.505447577685118e-07,1650.48,944.6812133789062,0.0,1.7881393432617188e-07,1e-06,-1.9432257816195488
1149,588288,37,15763,872.41,11480,0.2,2008.2205223083497,0.0,-4.80882590636611e-07,1650.48,574.7781982421875,0.0,1.7881393432617188e-07,1e-06,-1.9432255625724792
1150,588800,37,15777,872.41,11490,0.2,2040.1217712402345,0.0,-1.1933647328987717e-06,1650.48,762.3366088867188,0.0,1.7881393432617188e-07,1e-06,-1.9432258054614067
1151,589312,37,15790,882.96,11500,0.2,38.50327625274658,6.91507e-08,-2.761328942142427e-05,1660.37,16.813827514648438,0.0,5.960464477539063e-08,1e-06,-1.9432156279683113
1152,589824,37,15804,883.14,11510,0.2,3499.992053222656,0.0,-4.036229802295565e-06,1665.01,1985.4755859375,0.0,1.7881393432617188e-07,1e-06,-1.943199673295021
1153,590336,37,15817,883.14,11520,0.2,4734.671850585937,0.0,-9.968847734853624e-07,1665.01,3001.65966796875,0.0,0.0,1e-06,-1.9431984961032867
1154,590848,37,15831,871.98,11530,0.2,1279.0255409240722,0.0,-4.018176696263254e-06,1659.99,795.0738525390625,0.0,1.1920928955078125e-07,1e-06,-1.9431962460279464
1155,591360,37,15844,871.98,11540,0.2,2225.2764373779296,0.0,-2.2693653590977193e-06,1659.99,1118.9259033203125,0.0,0.0,1e-06,-1.9431924149394035
1156,591872,37,15858,871.98,11550,0.2,1877.9154479980468,0.0,-2.917193342000246e-07,1659.99,591.3565673828125,0.0,0.0,1e-06,-1.9431914120912552
1157,592384,37,15871,871.98,11560,0.2,355.16612515449526,3.3341348e-07,-3.6056124372407794e-05,1659.99,101.86043548583984,0.0,5.960464477539063e-08,1e-06,-1.943191610276699
1158,592896,37,15885,886.12,11570,0.2,2604.6978424072267,0.0,2.3646513000130654e-06,1669.59,1501.6556396484375,0.0,-1.1920928955078125e-07,1e-06,-1.9432016149163247
1159,593408,37,15899,882.96,11580,0.2,4751.842471313476,0.0,-3.0112569220364095e-07,1667.16,2622.6298828125,0.0,0.0,1e-06,-1.9432017832994462
1160,593920,37,15912,879.9,11590,0.2,3055.8459747314455,0.0,-4.066270776093006e-07,1668.47,1583.682373046875,0.0,0.0,1e-06,-1.9432012885808945
1161,594432,37,15926,849.88,11600,0.2,5627.239846801758,0.0,-1.0809628292918205e-06,1676.8,2946.612548828125,0.0,-1.1920928955078125e-07,1e-06,-1.9432010903954506
1162,594944,37,15939,833.86,11610,0.2,7367.351391601563,0.0,-3.3694668672978877e-07,1680.86,3029.614990234375,0.0,5.960464477539063e-08,1e-06,-1.9432008668780327
1163,595456,37,15953,835.1,11620,0.2,5521.536389160156,0.0,-5.940906703472137e-07,1687.49,3026.9609375,0.0,0.0,1e-06,-1.9432002529501915
1164,595968,37,15966,835.1,11630,0.2,6712.817706298828,0.0,-1.0879215551540255e-06,1687.49,2820.139892578125,0.0,0.0,1e-06,-1.943199524283409
1165,596480,37,15980,822.62,11640,0.2,2812.3852096557616,0.0,-1.7148151528090238e-06,1685.76,1495.766357421875,0.0,0.0,1e-06,-1.943198536336422
1166,596992,37,15993,822.62,11650,0.2,6832.731127929687,0.0,-8.316419553011656e-07,1685.76,3205.08203125,0.0,1.1920928955078125e-07,1e-06,-1.943197351694107
1167,597504,37,16007,823.68,11660,0.2,2341.944075012207,0.0,-1.1340307537466288e-06,1683.38,701.0927734375,0.0,0.0,1e-06,-1.9431966081261636
1168,598016,37,16020,823.68,11670,0.2,2000.314528656006,0.0,-1.0951654985547065e-06,1683.38,1115.7138671875,0.0,0.0,1e-06,-1.9431957572698593
1169,598528,37,16034,829.46,11680,0.2,2085.7745834350585,0.0,-4.1647464968264105e-06,1693.79,1505.241943359375,0.0,0.0,1e-06,-1.9431946903467179
1170,599040,37,16047,829.46,11690,0.2,6424.876580810547,0.0,-5.872512701898813e-07,1693.79,3579.8837890625,0.0,0.0,1e-06,-1.9431942045688628
1171,599552,37,16061,833.33,11700,0.2,1783.8209213256837,0.0,-2.2354768589138983e-06,1686.76,810.0704956054688,0.0,0.0,1e-06,-1.9431929633021354
1172,600064,37,16074,833.33,11710,0.2,3136.351919555664,0.0,-9.48167871683836e-07,1686.76,1510.908447265625,0.0,0.0,1e-06,-1.943191234767437
1173,600576,37,16088,835.28,11720,0.2,282.62186069488524,2.339948e-07,-2.844381087925285e-05,1680.73,157.67881774902344,0.0,0.0,1e-06,-1.9431969940662384
1174,601088,37,16101,835.28,11730,0.2,3982.54469909668,0.0,-2.3214262910187246e-06,1680.73,2107.6240234375,0.0,0.0,1e-06,-1.9432040199637413
